1	2	2	0.000542163848876953	0	0	1
2	2	2	0.000819206237792969	0	0	1
3	2	2	0.000779151916503906	0	0	1
4	2	2	0.000806093215942383	0	0	1
5	2	2	0.00077056884765625	0	0	1
6	2	2	0.000769615173339844	0	0	1
7	2	2	0.000984430313110352	0	0	1
8	2	2	0.000417232513427734	0	0	1
9	2	2	0.000789880752563477	0	0	1
10	2	2	0.000586032867431641	0	0	1
11	2	2	0.000494718551635742	0	0	1
12	2	2	0.000422000885009766	0	0	1
13	2	2	0.000513315200805664	0	0	1
14	2	2	0.000536680221557617	0	0	1
15	2	2	0.000416040420532227	0	0	1
16	2	2	0.000475645065307617	0	0	1
17	2	2	0.000481605529785156	0	0	1
18	2	2	0.00042271614074707	0	0	1
19	2	2	0.000409126281738281	0	0	1
20	2	2	0.000461816787719727	0	0	1
21	2	2	0.00040888786315918	0	0	1
22	2	2	0.000501632690429688	0	0	1
23	2	2	0.000570535659790039	0	0	1
24	2	2	0.000420570373535156	0	0	1
25	2	2	0.000506877899169922	0	0	1
26	2	2	0.000428199768066406	0	0	1
27	2	2	0.000278234481811523	0	0	1
28	2	2	0.00019073486328125	0	0	1
29	2	2	0.000237464904785156	0	0	1
30	2	2	0.000166654586791992	0	0	1
31	2	2	0.00017237663269043	0	0	1
32	2	2	0.000214338302612305	0	0	1
33	2	2	0.000176906585693359	0	0	1
34	2	2	0.000252246856689453	0	0	1
35	2	2	0.000238656997680664	0	0	1
36	2	2	0.000275373458862305	0	0	1
37	2	2	0.00016474723815918	0	0	1
38	2	2	0.000200986862182617	0	0	1
39	2	2	0.000261068344116211	0	0	1
40	2	2	0.000252008438110352	0	0	1
41	2	2	0.000136852264404297	0	0	1
42	2	2	0.000232219696044922	0	0	1
43	2	2	0.000137090682983398	0	0	1
44	2	2	0.000229835510253906	0	0	1
45	2	2	0.000173330307006836	0	0	1
46	2	2	0.000194787979125977	0	0	1
47	2	2	0.0001983642578125	0	0	1
48	2	2	0.000185251235961914	0	0	1
49	2	2	0.000163793563842773	0	0	1
50	2	2	0.000237464904785156	0	0	1
51	2	2	0.000210762023925781	0	0	1
52	2	2	0.000123500823974609	0	0	1
53	2	2	0.00027918815612793	0	0	1
54	2	2	0.000228643417358398	0	0	1
55	2	2	0.000176668167114258	0	0	1
56	2	2	0.000157594680786133	0	0	1
57	2	2	0.000204563140869141	0	0	1
58	2	2	0.000201940536499023	0	0	1
59	2	2	0.000151634216308594	0	0	1
60	2	2	0.000139236450195313	0	0	1
61	2	2	0.000281095504760742	0	0	1
62	2	2	0.000386238098144531	0	0	1
63	2	2	0.000358343124389648	0	0	1
64	2	2	0.000267744064331055	0	0	1
65	2	2	0.000148773193359375	0	0	1
66	2	2	0.00022435188293457	0	0	1
67	2	2	0.000172853469848633	0	0	1
68	2	2	0.000209808349609375	0	0	1
69	2	2	0.000174045562744141	0	0	1
70	2	2	0.000185012817382813	0	0	1
71	2	2	0.000142812728881836	0	0	1
72	2	2	0.000174045562744141	0	0	1
73	2	2	0.000207424163818359	0	0	1
74	2	2	0.000178337097167969	0	0	1
75	2	2	0.000218391418457031	0	0	1
76	2	2	0.000234603881835938	0	0	1
77	2	2	0.000169038772583008	0	0	1
78	2	2	0.000203132629394531	0	0	1
79	2	2	0.000188589096069336	0	0	1
80	2	2	0.000124692916870117	0	0	1
81	2	2	0.000168323516845703	0	0	1
82	2	2	0.000198125839233398	0	0	1
83	2	2	0.000222206115722656	0	0	1
84	2	2	0.000206232070922852	0	0	1
85	2	2	0.000176429748535156	0	0	1
86	2	2	0.000252008438110352	0	0	1
87	2	2	0.000167369842529297	0	0	1
88	2	2	0.000367164611816406	0	0	1
89	2	2	0.000184059143066406	0	0	1
90	2	2	0.000208377838134766	0	0	1
91	2	2	0.000149011611938477	0	0	1
92	2	2	0.00015568733215332	0	0	1
93	2	2	0.000189304351806641	0	0	1
94	2	2	0.000213623046875	0	0	1
95	2	2	0.000340461730957031	0	0	1
96	2	2	0.000160455703735352	0	0	1
97	2	2	0.000154972076416016	0	0	1
98	2	2	0.00014805793762207	0	0	1
99	2	2	0.000215053558349609	0	0	1
100	2	2	0.000113725662231445	0	0	1
1	3	5	0.00131368637084961	1	3	4
2	3	5	0.00132584571838379	1	3	4
3	3	5	0.00128602981567383	1	3	4
4	3	5	0.00127077102661133	1	3	4
5	3	5	0.00142884254455566	1	3	4
6	3	5	0.00144529342651367	1	3	4
7	3	5	0.00135684013366699	1	3	4
8	3	5	0.00170540809631348	1	3	4
9	3	5	0.0023651123046875	1	3	4
10	3	5	0.00159287452697754	1	3	4
11	3	5	0.000943660736083984	1	3	4
12	3	5	0.000929117202758789	1	3	4
13	3	5	0.000653743743896484	1	3	4
14	3	5	0.00132107734680176	1	3	4
15	3	5	0.00115418434143066	1	3	4
16	3	5	0.00167250633239746	1	3	4
17	3	5	0.00129318237304688	1	3	4
18	3	5	0.00173640251159668	1	3	4
19	3	5	0.00114965438842773	1	3	4
20	3	5	0.00169229507446289	1	3	4
21	3	5	0.00175905227661133	1	3	4
22	3	5	0.00266575813293457	1	3	4
23	3	5	0.00147604942321777	1	3	4
24	3	5	0.00339221954345703	1	3	4
25	3	5	0.00201153755187988	1	3	4
26	3	5	0.001251220703125	1	3	4
27	3	5	0.0012209415435791	1	3	4
28	3	5	0.00148892402648926	1	3	4
29	3	5	0.0012199878692627	1	3	4
30	3	5	0.0013573169708252	1	3	4
31	3	5	0.0013728141784668	1	3	4
32	3	5	0.00125360488891602	1	3	4
33	3	5	0.00123834609985352	1	3	4
34	3	5	0.00174760818481445	1	3	4
35	3	5	0.00134944915771484	1	3	4
36	3	5	0.00132942199707031	1	3	4
37	3	5	0.00172233581542969	1	3	4
38	3	5	0.00122714042663574	1	3	4
39	3	5	0.00119400024414063	1	3	4
40	3	5	0.00139117240905762	1	3	4
41	3	5	0.00144433975219727	1	3	4
42	3	5	0.00123238563537598	1	3	4
43	3	5	0.00120258331298828	1	3	4
44	3	5	0.00127959251403809	1	3	4
45	3	5	0.00119566917419434	1	3	4
46	3	5	0.00116467475891113	1	3	4
47	3	5	0.00139546394348145	1	3	4
48	3	5	0.00122261047363281	1	3	4
49	3	5	0.00121498107910156	1	3	4
50	3	5	0.0013728141784668	1	3	4
51	3	5	0.00118541717529297	1	3	4
52	3	5	0.00121736526489258	1	3	4
53	3	5	0.00119590759277344	1	3	4
54	3	5	0.00134038925170898	1	3	4
55	3	5	0.00131750106811523	1	3	4
56	3	5	0.00111246109008789	1	3	4
57	3	5	0.00183677673339844	1	3	4
58	3	5	0.00139260292053223	1	3	4
59	3	5	0.00180482864379883	1	3	4
60	3	5	0.00166034698486328	1	3	4
61	3	5	0.00132632255554199	1	3	4
62	3	5	0.00137877464294434	1	3	4
63	3	5	0.00200080871582031	1	3	4
64	3	5	0.00103855133056641	1	3	4
65	3	5	0.00124835968017578	1	3	4
66	3	5	0.00139451026916504	1	3	4
67	3	5	0.00120234489440918	1	3	4
68	3	5	0.00124263763427734	1	3	4
69	3	5	0.00131130218505859	1	3	4
70	3	5	0.00207710266113281	1	3	4
71	3	5	0.00131773948669434	1	3	4
72	3	5	0.00121307373046875	1	3	4
73	3	5	0.00120806694030762	1	3	4
74	3	5	0.00118708610534668	1	3	4
75	3	5	0.000998497009277344	1	3	4
76	3	5	0.0015709400177002	1	3	4
77	3	5	0.00155782699584961	1	3	4
